Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_4596,70.0,100.0,300.0,1e-07,75.05204925615739,2.2505439561674976
Run_4597,70.0,100.0,300.0,1e-06,75.05198184620527,2.2502517790025913
Run_4598,70.0,100.0,300.0,1e-05,75.05130652104857,2.2502563526682064
Run_4599,70.0,100.0,300.0,0.0001,75.04455204384595,2.2505626569897026
Run_4600,70.0,100.0,300.0,0.0032,74.81189088382177,2.2436413695377566
Run_4601,70.0,100.0,350.0,1e-10,72.52847418017339,2.536741180364763
Run_4602,70.0,100.0,350.0,1e-09,72.52847418017339,2.5367673138135047
Run_4603,70.0,100.0,350.0,1e-08,72.5284731296287,2.5366754486040413
Run_4604,70.0,100.0,350.0,1e-07,72.52846682636044,2.5368945425096427
Run_4605,70.0,100.0,350.0,1e-06,72.5284016925885,2.5367573609810687
Run_4606,70.0,100.0,350.0,1e-05,72.5277482537799,2.537127377858393
Run_4607,70.0,100.0,350.0,0.0001,72.52122121950664,2.5370555440816633
Run_4608,70.0,100.0,350.0,0.0032,72.29638574210607,2.5295167321898746
Run_4609,70.0,100.0,400.0,1e-10,70.4732497069049,2.8165327570821463
Run_4610,70.0,100.0,400.0,1e-09,70.47324970690487,2.8170313866729426
Run_4611,70.0,100.0,400.0,1e-08,70.47324878767827,2.817179408416529
Run_4612,70.0,100.0,400.0,1e-07,70.47324235309192,2.817324631950681
Run_4613,70.0,100.0,400.0,1e-06,70.47317892645516,2.8174019861409936
Run_4614,70.0,100.0,400.0,1e-05,70.47254466008746,2.8167810587973032
Run_4615,70.0,100.0,400.0,0.0001,70.46620291563717,2.8169204134947026
Run_4616,70.0,100.0,400.0,0.0032,70.24773951716533,2.8089567559080204
Run_4617,70.0,100.0,450.0,1e-10,68.76467971596925,3.0918759524518924
Run_4618,70.0,100.0,450.0,1e-09,68.76467971596925,3.0910821055209836
Run_4619,70.0,100.0,450.0,1e-08,68.76467889887893,3.092163025767875
Run_4620,70.0,100.0,450.0,1e-07,68.76467317924663,3.091590235780996
Run_4621,70.0,100.0,450.0,1e-06,68.76461108038164,3.0918446393369514
Run_4622,70.0,100.0,450.0,1e-05,68.76399254300277,3.092183609646805
Run_4623,70.0,100.0,450.0,0.0001,68.75780390085283,3.0920843620550964
Run_4624,70.0,100.0,450.0,0.0032,68.54462911953382,3.0828131100576246
Run_4625,70.0,100.0,550.0,1e-10,66.0796919261333,3.630994425095314
Run_4626,70.0,100.0,550.0,1e-09,66.0796919261333,3.629000263519378
Run_4627,70.0,100.0,550.0,1e-08,66.07969125760485,3.6306215084778826
Run_4628,70.0,100.0,550.0,1e-07,66.07968524084879,3.6301244018661354
Run_4629,70.0,100.0,550.0,1e-06,66.07962574181667,3.629622101180395
Run_4630,70.0,100.0,550.0,1e-05,66.07903075149547,3.6314790304918887
Run_4631,70.0,100.0,550.0,0.0001,66.0730835223972,3.6306470731093
Run_4632,70.0,100.0,550.0,0.0032,65.8682363771469,3.6197217101781636
Run_4633,70.0,100.0,660.0,1e-10,63.88111299503829,4.210523981050732
Run_4634,70.0,100.0,660.0,1e-09,63.88111355214533,4.209556103721892
Run_4635,70.0,100.0,660.0,1e-08,63.88111355214533,4.208611404322947
Run_4636,70.0,100.0,660.0,1e-07,63.88110798107491,4.210178708713903
Run_4637,70.0,100.0,660.0,1e-06,63.88104669930025,4.210557161443453
Run_4638,70.0,100.0,660.0,1e-05,63.88047287904664,4.21129310558908
Run_4639,70.0,100.0,660.0,0.0001,63.87472353436983,4.211694690361856
Run_4640,70.0,100.0,660.0,0.0032,63.67669426510356,4.197633679925012
Run_4641,70.0,200.0,32.0,1e-10,100.71828189624725,0.321715736076477
Run_4642,70.0,200.0,32.0,1e-09,100.71828074721398,0.32192524813466056
Run_4643,70.0,200.0,32.0,1e-08,100.71828074721398,0.3220205021292367
Run_4644,70.0,200.0,32.0,1e-07,100.71827155494779,0.3220613543737002
Run_4645,70.0,200.0,32.0,1e-06,100.71818078131906,0.3221485976642662
Run_4646,70.0,200.0,32.0,1e-05,100.71727419406524,0.32219498763005455
Run_4647,70.0,200.0,32.0,0.0001,100.70820947056033,0.32219737532677467
Run_4648,70.0,200.0,32.0,0.0032,100.3959780626649,0.3212460912335708
Run_4649,70.0,200.0,80.0,1e-10,100.72375129463535,0.8045567203013607
Run_4650,70.0,200.0,80.0,1e-09,100.72375129463535,0.8053979277625576
Run_4651,70.0,200.0,80.0,1e-08,100.72375129463535,0.8054312716863766
Run_4652,70.0,200.0,80.0,1e-07,100.72374210236916,0.8055821671160932
Run_4653,70.0,200.0,80.0,1e-06,100.72365017970716,0.8056484558655229
Run_4654,70.0,200.0,80.0,1e-05,100.72274474148666,0.8056071440075194
Run_4655,70.0,200.0,80.0,0.0001,100.713681167015,0.8055939340169648
Run_4656,70.0,200.0,80.0,0.0032,100.40143826878676,0.8031871439572733
Run_4657,70.0,200.0,160.0,1e-10,100.72554838267745,1.6110696417717414
Run_4658,70.0,200.0,160.0,1e-09,100.72554838267742,1.611258633938507
Run_4659,70.0,200.0,160.0,1e-08,100.72554838267742,1.6113380330869245
Run_4660,70.0,200.0,160.0,1e-07,100.72553919041121,1.6114148117180742
Run_4661,70.0,200.0,160.0,1e-06,100.72544726774923,1.6114570466459277
Run_4662,70.0,200.0,160.0,1e-05,100.72454182952872,1.611498086421405
Run_4663,70.0,200.0,160.0,0.0001,100.71547595699049,1.611374949391022
Run_4664,70.0,200.0,160.0,0.0032,100.40322846262923,1.6064215237508812
Run_4665,70.0,200.0,250.0,1e-10,100.72039758823558,2.5158243136570646
Run_4666,70.0,200.0,250.0,1e-09,100.72039758823558,2.516175377447603
Run_4667,70.0,200.0,250.0,1e-08,100.72039611747299,2.5162115703807957
Run_4668,70.0,200.0,250.0,1e-07,100.72038729289746,2.5169206774889963
Run_4669,70.0,200.0,250.0,1e-06,100.72029757637937,2.5166225710091825
Run_4670,70.0,200.0,250.0,1e-05,100.71939011586026,2.5169315140033723
Run_4671,70.0,200.0,250.0,0.0001,100.71032580600729,2.516366515261384
Run_4672,70.0,200.0,250.0,0.0032,100.39809320311728,2.5092017187228453
Run_4673,70.0,200.0,300.0,1e-10,93.86289812349335,2.813242750236475
Run_4674,70.0,200.0,300.0,1e-09,93.86289812349335,2.8127664003268547
Run_4675,70.0,200.0,300.0,1e-08,93.86289812349335,2.8123659137696078
Run_4676,70.0,200.0,300.0,1e-07,93.86288954404489,2.813070995077211
Run_4677,70.0,200.0,300.0,1e-06,93.86280497519587,2.814167736365722
Run_4678,70.0,200.0,300.0,1e-05,93.86196051234113,2.8135827578516714
Run_4679,70.0,200.0,300.0,0.0001,93.85351220688702,2.812733504953525
Run_4680,70.0,200.0,300.0,0.0032,93.56253776137096,2.805180270999832
Run_4681,70.0,200.0,350.0,1e-10,88.47600654028254,3.0936479115902626
Run_4682,70.0,200.0,350.0,1e-09,88.47600654028254,3.093097471040538
Run_4683,70.0,200.0,350.0,1e-08,88.47600654028254,3.0940751833554083
Run_4684,70.0,200.0,350.0,1e-07,88.47599813592488,3.093859408924928
Run_4685,70.0,200.0,350.0,1e-06,88.47591829452703,3.094001804650894
Run_4686,70.0,200.0,350.0,1e-05,88.4751219816381,3.0943868895054116
Run_4687,70.0,200.0,350.0,0.0001,88.46715885274847,3.093244566611746
Run_4688,70.0,200.0,350.0,0.0032,88.19288158973684,3.084952826440395
Run_4689,70.0,200.0,400.0,1e-10,84.29385870530636,3.3679517910422008
Run_4690,70.0,200.0,400.0,1e-09,84.29385870530636,3.368542397704699
Run_4691,70.0,200.0,400.0,1e-08,84.29385778607977,3.36808659497822
Run_4692,70.0,200.0,400.0,1e-07,84.29384951304017,3.368686274712265
Run_4693,70.0,200.0,400.0,1e-06,84.29377413645737,3.3691660419946725
Run_4694,70.0,200.0,400.0,1e-05,84.29301577449598,3.367728890732368
Run_4695,70.0,200.0,400.0,0.0001,84.28542939720242,3.3678391786543016
Run_4696,70.0,200.0,400.0,0.0032,84.02411533061998,3.358159319552271
Run_4697,70.0,200.0,450.0,1e-10,80.94728162286289,3.6389367305999794
Run_4698,70.0,200.0,450.0,1e-09,80.94728162286289,3.637335126965096
Run_4699,70.0,200.0,450.0,1e-08,80.94728080577256,3.6387913987544636
Run_4700,70.0,200.0,450.0,1e-07,80.94727345195962,3.6390108619645747
Run_4701,70.0,200.0,450.0,1e-06,80.94720073092036,3.637991082381707
Run_4702,70.0,200.0,450.0,1e-05,80.94647270343744,3.6381756853321026
Run_4703,70.0,200.0,450.0,0.0001,80.939186708976,3.6382949991213005
Run_4704,70.0,200.0,450.0,0.0032,80.68825009811383,3.6280185753025256
Run_4705,70.0,200.0,550.0,1e-10,75.91116424897592,4.169435465066963
Run_4706,70.0,200.0,550.0,1e-09,75.91116491750437,4.169247557930596
Run_4707,70.0,200.0,550.0,1e-08,75.91116491750437,4.170995802488663
Run_4708,70.0,200.0,550.0,1e-07,75.91115823221986,4.16890723615507
Run_4709,70.0,200.0,550.0,1e-06,75.91108469409026,4.169822400753026
Run_4710,70.0,200.0,550.0,1e-05,75.91040279507045,4.17089378797251
Run_4711,70.0,200.0,550.0,0.0001,75.90357043430332,4.168520038516368
Run_4712,70.0,200.0,550.0,0.0032,75.66824841962357,4.156486723367753
Run_4713,70.0,200.0,660.0,1e-10,71.9784298703322,4.744080342849598
Run_4714,70.0,200.0,660.0,1e-09,71.97843042743925,4.742736941856481
Run_4715,70.0,200.0,660.0,1e-08,71.97843042743925,4.74327204707476
Run_4716,70.0,200.0,660.0,1e-07,71.97842485636883,4.743757404261173
Run_4717,70.0,200.0,660.0,1e-06,71.97835800352377,4.744074090098443
Run_4718,70.0,200.0,660.0,1e-05,71.97771175935466,4.744018752364638
Run_4719,70.0,200.0,660.0,0.0001,71.97123260445237,4.743841324612967
Run_4720,70.0,200.0,660.0,0.0032,71.74810009185877,4.730208643736683
Run_4721,70.0,300.0,32.0,1e-10,100.71919997383381,0.32170267999926616
Run_4722,70.0,300.0,32.0,1e-09,100.71919997383381,0.32180239152569434
Run_4723,70.0,300.0,32.0,1e-08,100.71919882480054,0.32171675097767893
Run_4724,70.0,300.0,32.0,1e-07,100.71918963253435,0.3220447405587251
Run_4725,70.0,300.0,32.0,1e-06,100.71909885890562,0.32199858564988654
Run_4726,70.0,300.0,32.0,1e-05,100.71819342068511,0.3221293450602152
Run_4727,70.0,300.0,32.0,0.0001,100.70912869718016,0.3221847676898324
Run_4728,70.0,300.0,32.0,0.0032,100.39689728928465,0.32125955890947544
Run_4729,70.0,300.0,80.0,1e-10,100.72408221621849,0.804831993002591
Run_4730,70.0,300.0,80.0,1e-09,100.72408221621849,0.8052599907506451
Run_4731,70.0,300.0,80.0,1e-08,100.72408221621849,0.8054919599411587
Run_4732,70.0,300.0,80.0,1e-07,100.72407302395234,0.8054867912123922
Run_4733,70.0,300.0,80.0,1e-06,100.72398110129032,0.8055868217355626
Run_4734,70.0,300.0,80.0,1e-05,100.72307566306979,0.8056663435597177
Run_4735,70.0,300.0,80.0,0.0001,100.71400749246504,0.8056181373543946
Run_4736,70.0,300.0,80.0,0.0032,100.40176459423682,0.80317965970354
Run_4737,70.0,300.0,160.0,1e-10,100.72572533380175,1.6110834285761237
Run_4738,70.0,300.0,160.0,1e-09,100.72572533380173,1.6112791219338976
Run_4739,70.0,300.0,160.0,1e-08,100.72572533380175,1.6113885142473772
Run_4740,70.0,300.0,160.0,1e-07,100.72571614153556,1.611452057620266
Run_4741,70.0,300.0,160.0,1e-06,100.72562421887356,1.6114857638675797
Run_4742,70.0,300.0,160.0,1e-05,100.72471878065303,1.6115159048188519
Run_4743,70.0,300.0,160.0,0.0001,100.71565290811482,1.6113703760853098
Run_4744,70.0,300.0,160.0,0.0032,100.40340311568696,1.6064210141227788
Run_4745,70.0,300.0,250.0,1e-10,100.72624092801261,2.517499080581276
Run_4746,70.0,300.0,250.0,1e-09,100.72623945725003,2.5176075243928935
Run_4747,70.0,300.0,250.0,1e-08,100.72623945725003,2.5177298115787363
Run_4748,70.0,300.0,250.0,1e-07,100.72623063267446,2.51784516066941
Run_4749,70.0,300.0,250.0,1e-06,100.7261394453938,2.51789664179894
Run_4750,70.0,300.0,250.0,1e-05,100.72523345563728,2.5179213752993044
Run_4751,70.0,300.0,250.0,0.0001,100.71616767502172,2.517733023042366
Run_4752,70.0,300.0,250.0,0.0032,100.40391742298056,2.510008350111347
Run_4753,70.0,300.0,300.0,1e-10,100.726344126521,3.0207837579070302
Run_4754,70.0,300.0,300.0,1e-09,100.726344126521,3.021000052869142
Run_4755,70.0,300.0,300.0,1e-08,100.72634290088551,3.021094086493536
Run_4756,70.0,300.0,300.0,1e-07,100.72633432143705,3.0212569001787624
Run_4757,70.0,300.0,300.0,1e-06,100.72624362441059,3.0213069284990755
Run_4758,70.0,300.0,300.0,1e-05,100.72533665414565,3.021275712100502
Run_4759,70.0,300.0,300.0,0.0001,100.71627185403851,3.0211100954246315
Run_4760,70.0,300.0,300.0,0.0032,100.40402282763283,3.0118759337708094
Run_4761,70.0,300.0,350.0,1e-10,100.72618251772687,3.5236802515537398
Run_4762,70.0,300.0,350.0,1e-09,100.72618146718217,3.523896056320455
Run_4763,70.0,300.0,350.0,1e-08,100.72618146718216,3.523922062216224
Run_4764,70.0,300.0,350.0,1e-07,100.72617201227978,3.5241219047708348
Run_4765,70.0,300.0,350.0,1e-06,100.72608166543486,3.5243245169653346
Run_4766,70.0,300.0,350.0,1e-05,100.72517504535152,3.524379147396497
Run_4767,70.0,300.0,350.0,0.0001,100.71610989506281,3.5239300201261305
Run_4768,70.0,300.0,350.0,0.0032,100.40385649138753,3.5134240024989443
Run_4769,70.0,300.0,400.0,1e-10,97.81210924932283,3.906012804276944
Run_4770,70.0,300.0,400.0,1e-09,97.81211016854947,3.9066197445239763
Run_4771,70.0,300.0,400.0,1e-08,97.81211016854947,3.904933782222622
Run_4772,70.0,300.0,400.0,1e-07,97.81210097628329,3.905183332342392
Run_4773,70.0,300.0,400.0,1e-06,97.81201824588747,3.907493863307997
Run_4774,70.0,300.0,400.0,1e-05,97.81113578833242,3.907328388647624
Run_4775,70.0,300.0,400.0,0.0001,97.80232959731433,3.9050105825676997
Run_4776,70.0,300.0,400.0,0.0032,97.49911350449298,3.8960471370364425
Run_4777,70.0,300.0,450.0,1e-10,92.90841528160072,4.174851073454069
Run_4778,70.0,300.0,450.0,1e-09,92.90841609869105,4.174894132959594
Run_4779,70.0,300.0,450.0,1e-08,92.90841609869108,4.173325125252297
Run_4780,70.0,300.0,450.0,1e-07,92.90840792778776,4.1744463638262586
Run_4781,70.0,300.0,450.0,1e-06,92.9083262187549,4.175652936307955
Run_4782,70.0,300.0,450.0,1e-05,92.9074846157163,4.173918531797861
Run_4783,70.0,300.0,450.0,0.0001,92.89912578165317,4.173093266746271
Run_4784,70.0,300.0,450.0,0.0032,92.61110961167238,4.163746267549655
Run_4785,70.0,300.0,550.0,1e-10,85.60965356091488,4.702498526935768
Run_4786,70.0,300.0,550.0,1e-09,85.60965422944332,4.700966650477952
Run_4787,70.0,300.0,550.0,1e-08,85.60965422944332,4.700644094250384
Run_4788,70.0,300.0,550.0,1e-07,85.60964754415882,4.698725589697337
Run_4789,70.0,300.0,550.0,1e-06,85.60956732074473,4.702449831265444
Run_4790,70.0,300.0,550.0,1e-05,85.6087985130263,4.700746623600797
Run_4791,70.0,300.0,550.0,0.0001,85.60109037998865,4.700110432434913
Run_4792,70.0,300.0,550.0,0.0032,85.33570464087664,4.688149121967336
Run_4793,70.0,300.0,660.0,1e-10,79.99256509313598,5.2667766456262886
Run_4794,70.0,300.0,660.0,1e-09,79.99256565024304,5.270641102817496
Run_4795,70.0,300.0,660.0,1e-08,79.99256565024304,5.272165357165605
Run_4796,70.0,300.0,660.0,1e-07,79.99256007917262,5.267581835705607
Run_4797,70.0,300.0,660.0,1e-06,79.99248765525712,5.270902539173037
Run_4798,70.0,300.0,660.0,1e-05,79.9917689871725,5.268379345983087
Run_4799,70.0,300.0,660.0,0.0001,79.98456559311519,5.268716702462572
Run_4800,70.0,300.0,660.0,0.0032,79.73659167750414,5.257230429948518
Run_4801,70.0,400.0,32.0,1e-10,100.71964809681097,0.3216283833595428
Run_4802,70.0,400.0,32.0,1e-09,100.719648096811,0.32165020659030413
Run_4803,70.0,400.0,32.0,1e-08,100.71964694777773,0.3219652795106302
Run_4804,70.0,400.0,32.0,1e-07,100.71963775551154,0.32197084011784227
Run_4805,70.0,400.0,32.0,1e-06,100.71954698188281,0.322133674186536
Run_4806,70.0,400.0,32.0,1e-05,100.71864039462899,0.32213077462739576
Run_4807,70.0,400.0,32.0,0.0001,100.70957567112409,0.3221861976316674
Run_4808,70.0,400.0,32.0,0.0032,100.39734541226191,0.3212609928560804
Run_4809,70.0,400.0,80.0,1e-10,100.7242522731432,0.8050687064602308
Run_4810,70.0,400.0,80.0,1e-09,100.72425227314316,0.8053894819382885
Run_4811,70.0,400.0,80.0,1e-08,100.72425227314316,0.805506774078347
Run_4812,70.0,400.0,80.0,1e-07,100.724243080877,0.8055682369220064
Run_4813,70.0,400.0,80.0,1e-06,100.72415115821501,0.8056505627959207
Run_4814,70.0,400.0,80.0,1e-05,100.72324571999447,0.8056468792900924
Run_4815,70.0,400.0,80.0,0.0001,100.71418214552278,0.8056049715821921
Run_4816,70.0,400.0,80.0,0.0032,100.40193465116154,0.8031731012342166
Run_4817,70.0,400.0,160.0,1e-10,100.72580576613099,1.6111275038661335
Run_4818,70.0,400.0,160.0,1e-09,100.72580576613097,1.6112980035509497
Run_4819,70.0,400.0,160.0,1e-08,100.72580346806444,1.6113891987032378
Run_4820,70.0,400.0,160.0,1e-07,100.72579427579822,1.6114643054448938
Run_4821,70.0,400.0,160.0,1e-06,100.7257046512028,1.611490621312303
Run_4822,70.0,400.0,160.0,1e-05,100.72479921298228,1.611502876272201
Run_4823,70.0,400.0,160.0,0.0001,100.71573334044403,1.6113760316451746
Run_4824,70.0,400.0,160.0,0.0032,100.4034835480162,1.6064200546423195
Run_4825,70.0,400.0,250.0,1e-10,100.72632476148033,2.5175795452912424
Run_4826,70.0,400.0,250.0,1e-09,100.72632329071773,2.517666760875313
Run_4827,70.0,400.0,250.0,1e-08,100.72632329071773,2.5178290536353414
Run_4828,70.0,400.0,250.0,1e-07,100.72631446614217,2.51791637484568
Run_4829,70.0,400.0,250.0,1e-06,100.7262232788615,2.5179780015749946
Run_4830,70.0,400.0,250.0,1e-05,100.72531728910499,2.5179597101983573
Run_4831,70.0,400.0,250.0,0.0001,100.71625150848946,2.5177706846116217
Run_4832,70.0,400.0,250.0,0.0032,100.40400566873606,2.510027775355655
Run_4833,70.0,400.0,300.0,1e-10,100.72646669007031,3.021035673950219
Run_4834,70.0,400.0,300.0,1e-09,100.72646669007031,3.0211279975906717
Run_4835,70.0,400.0,300.0,1e-08,100.7264654644348,3.021300710926663
Run_4836,70.0,400.0,300.0,1e-07,100.72645688498636,3.021432408203832
Run_4837,70.0,400.0,300.0,1e-06,100.72636618795987,3.021489565170035
Run_4838,70.0,400.0,300.0,1e-05,100.72545921769496,3.0214719960078296
Run_4839,70.0,400.0,300.0,0.0001,100.71639441758782,3.021213586314891
Run_4840,70.0,400.0,300.0,0.0032,100.40414539118213,3.0119555741549986
Run_4841,70.0,400.0,350.0,1e-10,100.72655756218776,3.524433261402691
Run_4842,70.0,400.0,350.0,1e-09,100.72655756218776,3.5244915893461015
Run_4843,70.0,400.0,350.0,1e-08,100.72655651164307,3.524646722629218
Run_4844,70.0,400.0,350.0,1e-07,100.72654810728538,3.5247887419987642
Run_4845,70.0,400.0,350.0,1e-06,100.72645670989577,3.524905361627542
Run_4846,70.0,400.0,350.0,1e-05,100.72555008981243,3.524842342158837
Run_4847,70.0,400.0,350.0,0.0001,100.71648493952372,3.524639644419639
Run_4848,70.0,400.0,350.0,0.0032,100.40423468748254,3.5138343130585383
Run_4849,70.0,400.0,400.0,1e-10,100.72659997793025,4.027431425485848
Run_4850,70.0,400.0,400.0,1e-09,100.72660089715689,4.027616878965396
Run_4851,70.0,400.0,400.0,1e-08,100.72660089715689,4.0278709825615815
Run_4852,70.0,400.0,400.0,1e-07,100.72659170489067,4.028031330126847
Run_4853,70.0,400.0,400.0,1e-06,100.7264997822287,4.028176803486228
Run_4854,70.0,400.0,400.0,1e-05,100.72558974787506,4.028096557764824
Run_4855,70.0,400.0,400.0,0.0001,100.71652617340338,4.027903815142258
Run_4856,70.0,400.0,400.0,0.0032,100.40427408290901,4.01558539260186
Run_4857,70.0,400.0,450.0,1e-10,100.72652347784839,4.530065785501017
Run_4858,70.0,400.0,450.0,1e-09,100.72652429493871,4.530098859214703
Run_4859,70.0,400.0,450.0,1e-08,100.72652429493871,4.530686460743083
Run_4860,70.0,400.0,450.0,1e-07,100.72651612403543,4.530536524922037
Run_4861,70.0,400.0,450.0,1e-06,100.72642624409926,4.531114693455118
Run_4862,70.0,400.0,450.0,1e-05,100.72551927383435,4.531120666067588
Run_4863,70.0,400.0,450.0,0.0001,100.71644957118522,4.530584947580422
Run_4864,70.0,400.0,450.0,0.0032,100.40419850205373,4.51698447646897
Run_4865,70.0,400.0,550.0,1e-10,95.19810308985302,5.224178509395498
Run_4866,70.0,400.0,550.0,1e-09,95.19809707309696,5.226707668063187
Run_4867,70.0,400.0,550.0,1e-08,95.19809707309696,5.227675752416863
Run_4868,70.0,400.0,550.0,1e-07,95.19809038781246,5.221731539528686
Run_4869,70.0,400.0,550.0,1e-06,95.19800347911386,5.221645899682928
Run_4870,70.0,400.0,550.0,1e-05,95.19714776269683,5.226405068215294
Run_4871,70.0,400.0,550.0,0.0001,95.18857722795765,5.227070472648302
Run_4872,70.0,400.0,550.0,0.0032,94.89346871392333,5.2076655767344056
Run_4873,70.0,400.0,660.0,1e-10,87.93859398001503,5.788718350245035
Run_4874,70.0,400.0,660.0,1e-09,87.9385945371221,5.79216457843466
Run_4875,70.0,400.0,660.0,1e-08,87.9385945371221,5.789923226772028
Run_4876,70.0,400.0,660.0,1e-07,87.93858339498128,5.790309910854489
Run_4877,70.0,400.0,660.0,1e-06,87.93850539999534,5.789429333246189
Run_4878,70.0,400.0,660.0,1e-05,87.93771430799522,5.7884472955134685
Run_4879,70.0,400.0,660.0,0.0001,87.92979781692374,5.789740782420407
Run_4880,70.0,400.0,660.0,0.0032,87.65718862790088,5.775289169272314
Run_4881,70.0,500.0,32.0,1e-10,100.71998361452724,0.32162945476936905
Run_4882,70.0,500.0,32.0,1e-09,100.71998361452724,0.32162945476936905
Run_4883,70.0,500.0,32.0,1e-08,100.71998246549396,0.32196635204273844
Run_4884,70.0,500.0,32.0,1e-07,100.71997327322777,0.32196632265829717
Run_4885,70.0,500.0,32.0,1e-06,100.71988249959904,0.3221347472806663
Run_4886,70.0,500.0,32.0,1e-05,100.71897706137851,0.32213185139650613
Run_4887,70.0,500.0,32.0,0.0001,100.70991118884032,0.32218727100702926
Run_4888,70.0,500.0,32.0,0.0032,100.39767863191157,0.32126205912406836
Run_4889,70.0,500.0,80.0,1e-10,100.72438556100305,0.8051379804135563
Run_4890,70.0,500.0,80.0,1e-09,100.72438556100305,0.805388986035694
Run_4891,70.0,500.0,80.0,1e-08,100.72438096486998,0.8055130122510546
Run_4892,70.0,500.0,80.0,1e-07,100.72437177260379,0.8055712843635175
Run_4893,70.0,500.0,80.0,1e-06,100.72428444607486,0.8056382737927146
Run_4894,70.0,500.0,80.0,1e-05,100.72337441172124,0.8056281636927192
Run_4895,70.0,500.0,80.0,0.0001,100.7143108372496,0.8055955900568486
Run_4896,70.0,500.0,80.0,0.0032,100.40206793902135,0.8031942376827317
Run_4897,70.0,500.0,160.0,1e-10,100.72586781392783,1.6111662007603753
Run_4898,70.0,500.0,160.0,1e-09,100.72586551586124,1.6113068032793956
Run_4899,70.0,500.0,160.0,1e-08,100.72586551586127,1.6114056232306302
Run_4900,70.0,500.0,160.0,1e-07,100.72585632359505,1.6114557707803885
